ID,Text,Class
225,"Alexandria Ocasio-Cortez President Trump enjoyed crowd saying, 'Send her back!' -",0
226,is what you are wanting to let into the US. That childs suffering is your fault. #BuildTheWall #IllegalAliens #criminal_alien,0
227,I don't have hate in my heart. When you tell people to go back to their own country that's considered hate. Send her back that's hate. Caging children and letting them sit around in their own feces that's hate. Letting migrants drink toilet water that's hate.,0
228,On they said Well have to see if Trumps crowd chants Send her back again at next rally and if he shuts them down,0
229,Trump said when crowd chanted send her back about he stopped it. Video shows otherwise.,0
230,"Send them back - This is how ethnically blind some people are that they don't understand the racist connotation behind the whole phrase. But, maybe they do.",1
231,HORROR. Illegal Alien Now Tied to Possibly 750 MURDERS,1
232,Number one for me has been quality input. Even if you have to fedex a mic to the guest and have an envelope for them to send back. Never use the default laptop mic.,0
233,"Thank you! Congresswomen one by one must DISAVOW terrorism, the crimes of illegal immigrants &amp; antisemitism! Then &amp; only then will this American stop her sentiment of send them back. Recalled To their cities, states, &amp; countries they may have been born",1
234,"Not your fault, but in the current climate many folks surely found the sentiment of the initial tweet like that of myriad conservative accounts unhumbly piling on send her back. (I.e., shaming people for their cruder, more plebeian, sense of humor)",1
235,"TRUMP defends North Carolina rally crowd that chanted send her back Those are incredible people, those are incredibl",0
236,Damn if only they couldve rescheduled the Send Her Back chant for next Tuesday,0
237,Chris Wallace burns down Stephen Miller over Trumps racist lies He let send her back chant go for 13 seconds -,0
238,Im not happy that this administration is attacking women of color and holding rallys with people chanting send her back as he basked in the moment unbothered for 13 seconds #SquadGoals,0
239,It is now the responsibility of every white person in the country who vehemently opposes Trump to show up to every idiotic Trump rally and start the send her back chant. Rub his nose in it and make him eat it.,0
240,"Well, I for one am done having compassion for awful people. These same guys chant send her back about a congresswomen of color, and they all need to know racism is unacceptable in our society. We don't make it unacceptable by giving them attention and photo ops.",0
241,So one could then argue that those chanting send her back were Democrat plants and it is the Democratic party that are racist. You know since we are shooting the breeze with conspiracy theories.,0
242,Trump just told the American public that he tried to stop his supporters from chanting send her back about American citizen and US Congresswoman Ilhan Omarbut watch the video. He literally waited patiently for them to finish their racist feeding frenzy.,0
243,"Send her back is nothing more than racism. Yet you 2 who own some of the most popular, planet wide companies EVER still support him &amp; So YOU SUPPO RACISM? #IStandWithIlhanOmar #TrumpIsARacistRapist #SundayThoughts",0
244,"Trump supporters chanted send her back at a re-election rally on Wednesday, after President Trump listed his grievances with R",0
245,He literally let them chant send her back SEVEN times before he opened his mouth.,0
246,Take a close look at the red hats behind #45 during the 'send her back's chant - someone on the floor is directing them during the chant....watch their heads and eyes.....they all are looking in the same direction at someone to know when to start and stop at the same time....,0
247,Send her(them) back is race baiting. You're only hearing racist Republicans saying it. It's the new fight song of the gop.,0
248,#IStandWithIlhan - Trump rallies racist mobs that chant to send WOC back to where they come from. 3 of 4 come from the U.S. All of them belong here. And still the mainstream of the refuse 2 impeach. Racism apparently does not disqualify one from being President,0
249,#WaxHerBalls is the only rallying chant that can counteract the KKKs Send Her Back Love ALWAYS wins. WAX HER BALLS,0
250,. to on send her back chants he [Trump] wasn't happy about it. And that if it happened again he- he might,0
251,Chants of send her back at a Trump rally in the old south and you act like no one is saying it,0
252,Trump Twitter-rages over medias coverage of the racist send her back chant he incited,0
253,"Here's the President of the United States standing before a crowd supporters who are chanting Send her back! to a duly elected American congresswoman, who was born in Somalia. He does nothing to correct them.",0
254,Them refusing is such SELF DESTRUCTIVE BEHAVIOR. It's cutting their noses off to spite their faces. So juvenile. Virginia Democrats vow to boycott legislature's 400th anniversary celebration if Trump attends,0
255,This is how a real leader... a real man wouldve handled those racist thugs in North Carolina chanting Send her back!!,0
256,"VP, like the GOP and the Senate Leader, has zero integrity, zero Patriotism and are supporters of the worst, most amoral, POTUS in history. PATHETIC losers.",0
257,"Of course all Trump supporters are racist ,and no he didn't say a word to them to stop chanting send her back , another lie ,he loved it",0
258,Pence says Trump 'might' speak out if rally crowd chants 'send her back' again | TheHill. Toady in chief waffles for the nation,0
259,Bloomberg An unapologetic bigot and tyrant ...Fart kept a copy of Hitler's collected speeches by his bedside in Fart Tower. #bigot #despot and #ThreatToTheFreeWorld,0
260,"I'd avoided looking at the send her back footage, and I'm actually not as disheartened now that I've seen it. The kid reinacting the boy from 42 is bad, but there are more people not chanting behind him than I'd seen for 'lock her up.' Some of them *are* waking up.",0
261,"#IStandWithIlhanOmar because no human, regardless of their status, deserves to have a Trump Rally chanting Send her back! against them. She is a citizen and a sitting congresswoman serving this country. Despite your political preference, have some respect.",0
262,President Trump sparks condemnation after his supporters chant send her back [tap to expand],0
263,"#Uncategorized #alanfram Trump Reverses Again, Says Crowd Chanting Send Her Back Are Patriots",0
264,A New York businessman working in London writes an open letter to Trump in the wake of the Send her back! rally chants. You are an embarrassment to Americans living outside the States.,0
265,Your tweet was racist and xenophobic. You made no effort to stop the chant of send her back. You didnt start to speak again until after the chant died down. Your own video shows it. There are claims that your daughter-in-law had the crowd rehearse the chant.,0
266,Send her back chants are not racist. Liz Cheney is an idiot chants are not racist either. #MAGA,0
267,Each of the people who attended Trumps NC Rally was paid $100 to chant Send her Back,0
268,"Come on, come on stuttering &amp; sputtering all over yourself trying to defend the indefensible #Trump. I think most of us believe it will happen again &amp; again &amp; again. It will be a study to see how handles multiple future incarnations of the send her back chant.",0
